	locus	Genus	Species	environment	character	IS26	length	CDS	gene counts	Gene_proportion
2408	NC_022782	Bacillus	toyonensis		static		76974.0	86.0	0.0	0.0
2409	NC_022783	Bacillus	toyonensis		static		7971.0	10.0	0.0	0.0
2410	NZ_CP012161	Octadecabacter	temperatus		static		31560.0	28.0	0.0	0.0
2411	NZ_CP006743	Bacillus	anthracis		mosaic		181793.0	169.0	0.0	0.0
2412	NZ_CP006744	Bacillus	anthracis		mosaic		94758.0	92.0	0.0	0.0
2413	NZ_CP007617	Bacillus	anthracis		static		94756.0	92.0	0.0	0.0
2415	NZ_CP004860	Bacillus	thuringiensis		mosaic		422692.0	334.0	3.0	0.008982035928143712
2416	NZ_CP004861	Bacillus	thuringiensis		mosaic		293574.0	263.0	0.0	0.0
2417	NZ_CP004862	Bacillus	thuringiensis		mosaic		53838.0	51.0	0.0	0.0
2418	NZ_CP004863	Bacillus	thuringiensis		mosaic		11769.0	18.0	0.0	0.0
2421	NZ_CP004866	Bacillus	thuringiensis		mosaic		7921.0	11.0	0.0	0.0
2423	NZ_CP004868	Bacillus	thuringiensis		mosaic		94568.0	96.0	0.0	0.0
2424	NZ_CP004869	Bacillus	thuringiensis		mosaic		67159.0	77.0	0.0	0.0
2425	NZ_CP007664	Bacillus	anthracis		mosaic		94889.0	95.0	0.0	0.0
2426	NZ_CP007665	Bacillus	anthracis		mosaic		181831.0	170.0	0.0	0.0
2427	NZ_CP005961	Pseudomonas	mandelii		mosaic		410512.0	402.0	0.0	0.0
2428	NZ_CP007702	Bacillus	anthracis		mosaic		95214.0	94.0	0.0	0.0
2429	NZ_CP007703	Bacillus	anthracis		mosaic		183088.0	171.0	0.0	0.0
2431	NZ_CP007609	Bacillus	thuringiensis		mosaic		7921.0	11.0	0.0	0.0
2433	NZ_CP007611	Bacillus	thuringiensis		mosaic		8513.0	10.0	0.0	0.0
2434	NZ_CP007612	Bacillus	thuringiensis		mosaic		12003.0	18.0	0.0	0.0
2435	NZ_CP007613	Bacillus	thuringiensis		mosaic		69416.0	60.0	0.0	0.0
2436	NZ_CP007614	Bacillus	thuringiensis		mosaic		94637.0	96.0	0.0	0.0
2437	NZ_CP007615	Bacillus	thuringiensis		mosaic		293574.0	263.0	0.0	0.0
2438	NZ_CP007616	Bacillus	thuringiensis		mosaic		416210.0	330.0	3.0	0.00909090909090909
2439	NZ_CP004871	Bacillus	thuringiensis		mosaic		46634.0	66.0	0.0	0.0
2440	NZ_CP004872	Bacillus	thuringiensis		mosaic		64522.0	72.0	0.0	0.0
2441	NZ_CP004873	Bacillus	thuringiensis		mosaic		65873.0	59.0	0.0	0.0
2442	NZ_CP004874	Bacillus	thuringiensis		mosaic		74480.0	79.0	0.0	0.0
2443	NZ_CP004875	Bacillus	thuringiensis		mosaic		95983.0	102.0	0.0	0.0
2444	NZ_CP004876	Bacillus	thuringiensis		mosaic		299843.0	268.0	0.0	0.0
2445	NZ_CP004877	Bacillus	thuringiensis		mosaic		431546.0	341.0	3.0	0.008797653958944282
2450	NZ_CP004882	Bacillus	thuringiensis		static		14870.0	21.0	0.0	0.0
2451	NZ_CP004883	Bacillus	thuringiensis		mosaic		14721.0	18.0	0.0	0.0
2452	NZ_CP008847	Bacillus	anthracis		mosaic		181894.0	171.0	0.0	0.0
2453	NZ_CP008848	Bacillus	anthracis		mosaic		94732.0	93.0	0.0	0.0
2454	NC_017555	Xanthomonas	albilineans		static		27212.0	31.0	0.0	0.0
2455	NC_017556	Xanthomonas	albilineans		static		31555.0	35.0	0.0	0.0
2456	NC_017557	Xanthomonas	albilineans		static		24837.0	28.0	0.0	0.0
2457	NC_018225	Natrinema	sp.		static		95989.0	72.0	0.0	0.0
2458	NC_019975	Natronococcus	occultus		static		12939.0	16.0	0.0	0.0
2459	NC_014737	Halogeometricum	borinquense		static		17535.0	22.0	0.0	0.0
2460	NC_010367	Halobacterium	salinarum		mosaic		40894.0	30.0	0.0	0.0
2461	NC_018611	Lactobacillus	buchneri		mosaic		56473.0	59.0	0.0	0.0
2464	NC_015658	Halopiger	xanaduensis		static		436718.0	343.0	0.0	0.0
2465	NC_015659	Halopiger	xanaduensis		static		68763.0	90.0	0.0	0.0
2466	NC_019967	Natrinema	pellirubrum		mosaic		287800.0	266.0	0.0	0.0
2467	NC_014300	Halalkalicoccus	jeotgali		mosaic		44576.0	40.0	0.0	0.0
2468	NC_014301	Halalkalicoccus	jeotgali		mosaic		44459.0	39.0	0.0	0.0
2469	NC_014302	Halalkalicoccus	jeotgali		static		23727.0	17.0	0.0	0.0
2471	NZ_CP007061	Halobacterium	sp.		mosaic		315592.0	275.0	0.0	0.0
2472	NC_006390	Haloarcula	marismortui		static		33452.0	38.0	0.0	0.0
2473	NC_006391	Haloarcula	marismortui		static		39521.0	39.0	0.0	0.0
2474	NC_006392	Haloarcula	marismortui		static		50060.0	50.0	0.0	0.0
2475	NC_006394	Haloarcula	marismortui		static		155300.0	166.0	0.0	0.0
2476	NC_013748	Haloterrigena	turkmenica		static		71062.0	88.0	0.0	0.0
2477	NC_013749	Haloterrigena	turkmenica		static		15815.0	18.0	0.0	0.0
2478	NZ_CP007056	Halostagnicola	larsenii		static		573680.0	466.0	1.0	0.002145922746781116
2479	NZ_CP007057	Halostagnicola	larsenii		static		464581.0	386.0	1.0	0.0025906735751295338
2480	NZ_CP007058	Halostagnicola	larsenii		static		172663.0	168.0	0.0	0.0
2481	NZ_CP007059	Halostagnicola	larsenii		static		130926.0	120.0	0.0	0.0
2482	NC_006389	Haloarcula	marismortui		static		33303.0	34.0	0.0	0.0
2483	NC_006393	Haloarcula	marismortui		mosaic		132678.0	108.0	0.0	0.0
2484	NC_006395	Haloarcula	marismortui		mosaic		410554.0	344.0	0.0	0.0
2485	NC_012030	Halorubrum	lacusprofundi		mosaic		431338.0	322.0	0.0	0.0
2486	NC_014731	Halogeometricum	borinquense		mosaic		339010.0	294.0	0.0	0.0
2487	NC_014732	Halogeometricum	borinquense		mosaic		194834.0	166.0	0.0	0.0
2488	NC_014735	Halogeometricum	borinquense		static		362194.0	290.0	0.0	0.0
2489	NC_014736	Halogeometricum	borinquense		static		210350.0	182.0	1.0	0.005494505494505495
2490	NC_010366	Halobacterium	salinarum		mosaic		147625.0	138.0	0.0	0.0
2491	NC_010368	Halobacterium	salinarum		mosaic		284332.0	217.0	0.0	0.0
2492	NC_010369	Halobacterium	salinarum		mosaic		194963.0	168.0	0.0	0.0
2493	NC_013201	Halomicrobium	mukohataei		static		221862.0	163.0	0.0	0.0
2494	NC_013744	Haloterrigena	turkmenica		static		698495.0	578.0	0.0	0.0
2495	NC_013745	Haloterrigena	turkmenica		static		413648.0	302.0	1.0	0.0033112582781456954
2496	NC_013746	Haloterrigena	turkmenica		static		180781.0	148.0	0.0	0.0
2497	NC_013747	Haloterrigena	turkmenica		static		171943.0	153.0	0.0	0.0
2498	NC_015944	Haloarcula	hispanica		static		405816.0	341.0	0.0	0.0
2499	NC_014254	Methanohalobium	evestigatum		static		163915.0	108.0	0.0	0.0
2500	NC_019976	Natronococcus	occultus		static		287963.0	241.0	0.0	0.0
2501	NC_015955	halophilic	archaeon		mosaic		705810.0	581.0	0.0	0.0
2502	NC_015959	halophilic	archaeon		mosaic		23659.0	23.0	0.0	0.0
2503	NC_014298	Halalkalicoccus	jeotgali		mosaic		406285.0	320.0	0.0	0.0
2504	NC_014299	Halalkalicoccus	jeotgali		mosaic		363534.0	331.0	0.0	0.0
2505	NC_015667	Halopiger	xanaduensis		static		181778.0	170.0	0.0	0.0
2506	NC_019963	Natrinema	pellirubrum		mosaic		275821.0	230.0	0.0	0.0
2507	NZ_CP007552	Haloferax	mediterranei		mosaic		131983.0	117.0	0.0	0.0
2508	NZ_CP007553	Haloferax	mediterranei		static		321908.0	271.0	0.0	0.0
2509	NZ_CP007554	Haloferax	mediterranei		mosaic		505931.0	439.0	0.0	0.0
2513	NZ_CP010530	Haloarcula	sp.		static		405316.0	348.0	0.0	0.0
2514	NZ_CP010531	Haloarcula	sp.		static		133853.0	90.0	0.0	0.0
2515	NZ_CP010532	Haloarcula	sp.		static		116496.0	107.0	0.0	0.0
2516	NZ_CP010533	Haloarcula	sp.		static		104322.0	97.0	0.0	0.0
2517	NZ_CP010534	Haloarcula	sp.		static		41915.0	57.0	0.0	0.0
2518	NZ_CP008875	Halanaeroarchaeum	sulfurireducens		static		124256.0	106.0	0.0	0.0
2519	NZ_CP010369	Acinetobacter	baumannii		mosaic		89111.0	84.0	0.0	0.0
2520	NZ_CP010370	Acinetobacter	baumannii		mosaic		47274.0	56.0	2.0	0.03571428571428571
2521	NZ_CP010903	Acinetobacter	baumannii		static		66409.0	69.0	2.0	0.028985507246376812
2522	NC_017942	Haloferax	mediterranei		mosaic		129210.0	112.0	0.0	0.0
2523	NC_017943	Haloferax	mediterranei		static		321908.0	267.0	0.0	0.0
2524	NC_017944	Haloferax	mediterranei		mosaic		504705.0	432.0	0.0	0.0
2525	NZ_CP011948	Haloferax	gibbonsii		static		488062.0	390.0	0.0	0.0
2526	NZ_CP011949	Haloferax	gibbonsii		static		335881.0	300.0	0.0	0.0
2527	NZ_CP011950	Haloferax	gibbonsii		static		113655.0	68.0	0.0	0.0
2528	NZ_CP011951	Haloferax	gibbonsii		static		35465.0	27.0	0.0	0.0
2533	NC_005838	Thermus	thermophilus		static		232605.0	223.0	0.0	0.0
2536	NC_017284	Campylobacter	jejuni		static		37174.0	48.0	0.0	0.0
2537	NC_008503	Lactococcus	lactis		mosaic		14041.0	14.0	0.0	0.0
2538	NC_008504	Lactococcus	lactis		mosaic		9554.0	11.0	0.0	0.0
2539	NC_008505	Lactococcus	lactis		static		74750.0	78.0	0.0	0.0
2540	NC_008506	Lactococcus	lactis		static		47208.0	45.0	1.0	0.022222222222222223
2541	NC_008507	Lactococcus	lactis		mosaic		14206.0	10.0	0.0	0.0
2542	NC_013657	Lactococcus	lactis		static		37510.0	35.0	0.0	0.0
2543	NC_013852	Allochromatium	vinosum		static		102242.0	116.0	0.0	0.0
2544	NC_013862	Allochromatium	vinosum		static		39929.0	38.0	0.0	0.0
2545	NC_009467	Acidiphilium	cryptum		mosaic		203589.0	168.0	0.0	0.0
2546	NC_009468	Acidiphilium	cryptum		mosaic		187422.0	169.0	0.0	0.0
2547	NC_009469	Acidiphilium	cryptum		mosaic		88953.0	73.0	0.0	0.0
2548	NC_009470	Acidiphilium	cryptum		mosaic		37415.0	30.0	0.0	0.0
2549	NC_009471	Acidiphilium	cryptum		mosaic		37155.0	28.0	0.0	0.0
2553	NC_013200	Lactobacillus	rhamnosus		mosaic		64508.0	61.0	0.0	0.0
2554	NC_010379	Clostridium	botulinum		static		148780.0	179.0	0.0	0.0
2555	NC_011185	Vibrio	fischeri		static		179459.0	188.0	0.0	0.0
2556	NC_003921	Xanthomonas	axonopodis		mosaic		33700.0	36.0	0.0	0.0
2557	NC_003922	Xanthomonas	axonopodis		mosaic		64920.0	65.0	0.0	0.0
2558	NC_008790	Campylobacter	jejuni		mosaic		45025.0	50.0	1.0	0.02
2559	NC_008770	Campylobacter	jejuni		static		37473.0	47.0	0.0	0.0
2560	NC_017298	Clostridium	botulinum		static		17531.0	20.0	0.0	0.0
2561	NC_009955	Dinoroseobacter	shibae		mosaic		190506.0	188.0	0.0	0.0
2562	NC_009956	Dinoroseobacter	shibae		mosaic		152970.0	132.0	1.0	0.007575757575757576
2563	NC_009957	Dinoroseobacter	shibae		mosaic		126304.0	129.0	0.0	0.0
2564	NC_009958	Dinoroseobacter	shibae		mosaic		86208.0	77.0	0.0	0.0
2565	NC_009959	Dinoroseobacter	shibae		static		72296.0	72.0	0.0	0.0
2566	NC_013531	Xylanimonas	cellulosilytica		static		88604.0	98.0	0.0	0.0
2567	NC_008386	Roseobacter	denitrificans		static		106469.0	99.0	0.0	0.0
2568	NC_008387	Roseobacter	denitrificans		static		69269.0	57.0	0.0	0.0
2569	NC_008388	Roseobacter	denitrificans		static		16575.0	15.0	0.0	0.0
2571	NC_014035	Rhodobacter	capsulatus		static		132962.0	142.0	1.0	0.007042253521126761
2572	NC_012654	Clostridium	botulinum		static		270022.0	278.0	0.0	0.0
2574	NC_009700	Clostridium	botulinum		static		17531.0	20.0	0.0	0.0
2575	NC_010605	Acinetobacter	baumannii		mosaic		28279.0	36.0	2.0	0.05555555555555555
2576	NC_010606	Acinetobacter	baumannii		mosaic		64366.0	87.0	0.0	0.0
2577	NC_010418	Clostridium	botulinum		static		266785.0	306.0	0.0	0.0
2578	NC_007801	Jannaschia	sp.		static		86072.0	71.0	1.0	0.014084507042253521
2579	NC_010580	Beijerinckia	indica		static		181736.0	192.0	1.0	0.005208333333333333
2580	NC_010578	Beijerinckia	indica		static		66727.0	43.0	0.0	0.0
2581	NC_011879	Pseudarthrobacter	chlorophenolicus		static		426858.0	527.0	0.0	0.0
2582	NC_011881	Pseudarthrobacter	chlorophenolicus		static		158475.0	147.0	0.0	0.0
2583	NC_007491	Rhodococcus	erythropolis		static		271577.0	276.0	0.0	0.0
2584	NC_007486	Rhodococcus	erythropolis		static		104014.0	104.0	0.0	0.0
2586	NC_007274	Pseudomonas	savastanoi		mosaic		131950.0	132.0	0.0	0.0
2587	NC_007275	Pseudomonas	savastanoi		mosaic		51711.0	63.0	0.0	0.0
2588	NC_012811	Methylobacterium	extorquens		mosaic		1261460.0	1228.0	0.0	0.0
2589	NC_012807	Methylobacterium	extorquens		mosaic		44195.0	45.0	0.0	0.0
2590	NC_012809	Methylobacterium	extorquens		mosaic		37858.0	39.0	0.0	0.0
2591	NC_012810	Methylobacterium	extorquens		mosaic		24943.0	28.0	0.0	0.0
2592	NC_017282	Campylobacter	jejuni		mosaic		43222.0	45.0	1.0	0.022222222222222223
2593	NC_017476	Lactobacillus	casei		mosaic		57362.0	65.0	0.0	0.0
2595	NC_017475	Lactobacillus	casei		mosaic		38392.0	43.0	0.0	0.0
2596	NC_015907	Borrelia	bissettii		static		26473.0	27.0	0.0	0.0
2597	NC_015903	Borrelia	bissettii		static		30294.0	41.0	0.0	0.0
2598	NC_015908	Borrelia	bissettii		static		30547.0	42.0	0.0	0.0
2599	NC_015904	Borrelia	bissettii		static		30529.0	42.0	0.0	0.0
2600	NC_015909	Borrelia	bissettii		static		29936.0	41.0	0.0	0.0
2601	NC_015905	Borrelia	bissettii		static		30092.0	40.0	0.0	0.0
2602	NC_015910	Borrelia	bissettii		static		30767.0	43.0	0.0	0.0
2603	NC_015906	Borrelia	bissettii		static		66242.0	89.0	0.0	0.0
2604	NC_015911	Borrelia	bissettii		static		10209.0	12.0	0.0	0.0
2605	NC_015915	Borrelia	bissettii		static		27137.0	25.0	0.0	0.0
2606	NC_015922	Borrelia	bissettii		static		23029.0	15.0	0.0	0.0
2607	NC_015916	Borrelia	bissettii		static		24945.0	18.0	0.0	0.0
2608	NC_015917	Borrelia	bissettii		static		27319.0	22.0	0.0	0.0
2609	NC_015918	Borrelia	bissettii		static		30502.0	31.0	0.0	0.0
2610	NC_015919	Borrelia	bissettii		static		55219.0	63.0	0.0	0.0
2611	NC_015920	Borrelia	bissettii		static		29448.0	32.0	0.0	0.0
2612	NC_014824	Ruminococcus	albus		mosaic		420706.0	389.0	0.0	0.0
2613	NC_014825	Ruminococcus	albus		mosaic		352646.0	303.0	0.0	0.0
2614	NC_014826	Ruminococcus	albus		static		15907.0	16.0	0.0	0.0
2615	NC_014827	Ruminococcus	albus		static		7420.0	11.0	0.0	0.0
2616	NC_017163	Acinetobacter	baumannii		mosaic		74451.0	98.0	0.0	0.0
2621	NC_017496	Lactococcus	lactis		mosaic		53630.0	62.0	0.0	0.0
2622	NC_017493	Lactococcus	lactis		static		49219.0	49.0	0.0	0.0
2623	NC_017495	Lactococcus	lactis		static		17661.0	14.0	0.0	0.0
2625	NC_016634	Thermus	sp.		static		19716.0	22.0	0.0	0.0
2631	NC_009349	Aeromonas	salmonicida		mosaic		166749.0	175.0	3.0	0.017142857142857144
2632	NC_009350	Aeromonas	salmonicida		mosaic		155098.0	168.0	0.0	0.0
2634	NC_017327	Sinorhizobium	meliloti		mosaic		1633319.0	1577.0	3.0	0.0019023462270133164
2635	NC_017326	Sinorhizobium	meliloti		mosaic		1632395.0	1481.0	5.0	0.00337609723160027
2636	NC_017324	Sinorhizobium	meliloti		mosaic		1616209.0	1543.0	3.0	0.0019442644199611147
2637	NC_017323	Sinorhizobium	meliloti		mosaic		1690594.0	1535.0	5.0	0.003257328990228013
2639	NC_008012	Lawsonia	intracellularis		static		27048.0	30.0	0.0	0.0
2640	NC_008013	Lawsonia	intracellularis		static		39794.0	28.0	0.0	0.0
2641	NC_008014	Lawsonia	intracellularis		static		194553.0	112.0	0.0	0.0
2642	NC_015597	Sinorhizobium	meliloti		mosaic		256269.0	248.0	0.0	0.0
2643	NC_015592	Sinorhizobium	meliloti		static		70499.0	76.0	0.0	0.0
2644	NC_015409	Verrucosispora	maris		static		58295.0	51.0	0.0	0.0
2646	NZ_CP010107	Bacillus	thuringiensis		static		7042.0	10.0	0.0	0.0
2647	NZ_CP010108	Bacillus	thuringiensis		static		49838.0	64.0	0.0	0.0
2648	NZ_CP010109	Bacillus	thuringiensis		static		71771.0	78.0	0.0	0.0
2649	NZ_CP010110	Bacillus	thuringiensis		static		71646.0	88.0	0.0	0.0
2650	NZ_CP010111	Bacillus	thuringiensis		static		253580.0	217.0	0.0	0.0
2651	NZ_CP010112	Bacillus	thuringiensis		static		314883.0	242.0	0.0	0.0
2653	NZ_CP012100	Bacillus	thuringiensis		static		509170.0	451.0	5.0	0.011086474501108648
2654	NZ_CP012101	Bacillus	thuringiensis		static		337579.0	304.0	5.0	0.01644736842105263
2655	NZ_CP012102	Bacillus	thuringiensis		static		92085.0	91.0	0.0	0.0
2656	NZ_CP012103	Bacillus	thuringiensis		static		94695.0	87.0	0.0	0.0
2657	NZ_CP012104	Bacillus	thuringiensis		static		42726.0	61.0	0.0	0.0
2658	NZ_CP012105	Bacillus	thuringiensis		static		14336.0	12.0	0.0	0.0
2662	NC_017736	Helicobacter	cetorum		static		14124.0	14.0	0.0	0.0
2667	NC_017794	Borrelia	crocidurae		static		18092.0	16.0	0.0	0.0
2668	NC_017774	Borrelia	crocidurae		static		5918.0	10.0	0.0	0.0
2675	NC_017778	Borrelia	crocidurae		static		173158.0	149.0	0.0	0.0
2676	NC_017779	Borrelia	crocidurae		static		9473.0	15.0	0.0	0.0
2677	NC_017812	Borrelia	crocidurae		static		9717.0	10.0	0.0	0.0
2678	NC_017780	Borrelia	crocidurae		static		15552.0	10.0	0.0	0.0
2679	NC_017813	Borrelia	crocidurae		static		14016.0	11.0	0.0	0.0
2680	NC_017781	Borrelia	crocidurae		static		13275.0	15.0	0.0	0.0
2681	NC_017782	Borrelia	crocidurae		static		11572.0	12.0	0.0	0.0
2682	NC_017814	Borrelia	crocidurae		static		11189.0	11.0	0.0	0.0
2689	NC_017786	Borrelia	crocidurae		static		40912.0	33.0	0.0	0.0
2690	NC_017817	Borrelia	crocidurae		static		36478.0	30.0	0.0	0.0
2691	NC_017796	Borrelia	crocidurae		static		28620.0	24.0	0.0	0.0
2692	NC_017818	Borrelia	crocidurae		static		25137.0	18.0	0.0	0.0
2693	NC_017797	Borrelia	crocidurae		static		23530.0	23.0	0.0	0.0
2694	NC_017798	Borrelia	crocidurae		static		18431.0	15.0	0.0	0.0
2698	NC_017787	Borrelia	crocidurae		static		50097.0	39.0	0.0	0.0
2705	NC_017822	Borrelia	crocidurae		static		17493.0	17.0	0.0	0.0
2706	NZ_CP012188	Lactobacillus	paracasei		mosaic		73307.0	91.0	0.0	0.0
2707	NZ_CP012189	Lactobacillus	paracasei		mosaic		47712.0	55.0	0.0	0.0
2708	NZ_CP012190	Lactobacillus	paracasei		mosaic		50420.0	62.0	0.0	0.0
2709	NZ_CP012191	Lactobacillus	paracasei		mosaic		31497.0	37.0	0.0	0.0
2711	NC_016748	Marinitoga	piezophila		static		13386.0	14.0	0.0	0.0
2716	NC_016636	Pediococcus	claussenii		static		17830.0	21.0	0.0	0.0
2717	NC_016607	Pediococcus	claussenii		mosaic		23136.0	19.0	0.0	0.0
2718	NC_016608	Pediococcus	claussenii		static		36338.0	36.0	0.0	0.0
2719	NC_017017	Pediococcus	claussenii		mosaic		18800.0	18.0	0.0	0.0
2720	NC_017018	Pediococcus	claussenii		static		16067.0	16.0	0.0	0.0
2721	NC_017019	Pediococcus	claussenii		static		33246.0	30.0	1.0	0.03333333333333333
2722	NC_006365	Legionella	pneumophila		mosaic		131885.0	140.0	1.0	0.007142857142857143
2723	NC_006366	Legionella	pneumophila		static		59832.0	53.0	0.0	0.0
2724	NC_017805	Deinococcus	gobiensis		static		432699.0	370.0	2.0	0.005405405405405406
2725	NC_017791	Deinococcus	gobiensis		mosaic		424524.0	437.0	0.0	0.0
2726	NC_017771	Deinococcus	gobiensis		static		231600.0	221.0	0.0	0.0
2727	NC_017792	Deinococcus	gobiensis		static		72036.0	57.0	0.0	0.0
2728	NC_017806	Deinococcus	gobiensis		mosaic		54602.0	41.0	0.0	0.0
2729	NC_017793	Deinococcus	gobiensis		static		53428.0	34.0	0.0	0.0
2730	NC_010123	Gluconacetobacter	diazotrophicus		static		16610.0	20.0	0.0	0.0
2731	NC_010124	Gluconacetobacter	diazotrophicus		static		38818.0	45.0	0.0	0.0
2732	NC_017858	Methylophaga	frappieri		static		47825.0	54.0	0.0	0.0
2733	NC_010555	Proteus	mirabilis		mosaic		36289.0	45.0	0.0	0.0
2734	NC_009478	Clavibacter	michiganensis		static		27357.0	26.0	0.0	0.0
2735	NC_009479	Clavibacter	michiganensis		static		69989.0	67.0	0.0	0.0
2736	NC_010529	Cupriavidus	taiwanensis		static		557200.0	415.0	1.0	0.0024096385542168677
2737	NC_017965	Advenella	kashmirensis		static		57884.0	60.0	0.0	0.0
2738	NC_012987	Methylobacterium	extorquens		mosaic		141504.0	132.0	0.0	0.0
2739	NC_012989	Methylobacterium	extorquens		mosaic		38579.0	34.0	0.0	0.0
2740	NC_014144	Thiomonas	arsenitoxydans		static		46756.0	57.0	0.0	0.0
2741	NC_016939	Rickettsia	massiliae		static		15000.0	14.0	0.0	0.0
2742	NC_017055	Rickettsia	rhipicephali		static		15099.0	14.0	0.0	0.0
2743	NC_017923	Burkholderia	sp.		static		45361.0	53.0	0.0	0.0
2744	NC_018674	Leuconostoc	carnosum		static		21990.0	20.0	0.0	0.0
2745	NC_018698	Leuconostoc	carnosum		static		29615.0	33.0	0.0	0.0
2746	NC_018675	Leuconostoc	carnosum		static		40165.0	44.0	0.0	0.0
2747	NC_018699	Leuconostoc	carnosum		static		36602.0	38.0	0.0	0.0
2751	NC_012176	Borrelia	spielmanii		static		20932.0	20.0	0.0	0.0
2752	NC_012181	Borrelia	spielmanii		static		24828.0	23.0	0.0	0.0
2753	NC_012190	Borrelia	spielmanii		static		29429.0	21.0	0.0	0.0
2754	NC_012132	Borrelia	spielmanii		static		26217.0	26.0	0.0	0.0
2755	NC_012200	Borrelia	spielmanii		static		25308.0	23.0	0.0	0.0
2756	NC_012164	Borrelia	spielmanii		static		56055.0	67.0	0.0	0.0
2757	NC_012173	Borrelia	spielmanii		static		30185.0	28.0	0.0	0.0
2758	NC_012183	Borrelia	spielmanii		static		28035.0	19.0	0.0	0.0
2762	NC_018680	Alteromonas	macleodii		static		45406.0	54.0	0.0	0.0
2763	NC_012129	Borrelia	valaisiana		static		26875.0	26.0	0.0	0.0
2764	NC_012177	Borrelia	valaisiana		static		53953.0	64.0	0.0	0.0
2765	NC_012131	Borrelia	valaisiana		static		27367.0	31.0	0.0	0.0
2766	NC_012133	Borrelia	valaisiana		static		27732.0	38.0	0.0	0.0
2767	NC_012204	Borrelia	valaisiana		static		23914.0	18.0	0.0	0.0
2768	NC_012166	Borrelia	valaisiana		static		32795.0	32.0	0.0	0.0
2769	NC_012130	Borrelia	valaisiana		static		9474.0	10.0	0.0	0.0
2770	NC_012180	Borrelia	valaisiana		static		20024.0	17.0	0.0	0.0
2771	NC_012185	Borrelia	valaisiana		static		81995.0	76.0	0.0	0.0
2772	NC_012128	Borrelia	valaisiana		static		23419.0	33.0	0.0	0.0
2773	NC_012169	Borrelia	valaisiana		static		18022.0	18.0	0.0	0.0
2774	NC_019387	Thermus	oshimai		static		271713.0	263.0	0.0	0.0
2775	NC_019388	Thermus	oshimai		mosaic		57223.0	71.0	0.0	0.0
2777	NC_014026	Salinibacter	ruber		static		11229.0	12.0	0.0	0.0
2778	NC_014028	Salinibacter	ruber		static		56529.0	35.0	0.0	0.0
2779	NC_014030	Salinibacter	ruber		static		61373.0	38.0	0.0	0.0
2780	NC_014157	Salinibacter	ruber		static		84340.0	56.0	0.0	0.0
2781	NC_020128	Lawsonia	intracellularis		static		27133.0	31.0	0.0	0.0
2782	NC_020129	Lawsonia	intracellularis		static		39878.0	28.0	0.0	0.0
2783	NC_020130	Lawsonia	intracellularis		static		194613.0	111.0	0.0	0.0
2784	NC_019430	Lactococcus	lactis		mosaic		80592.0	84.0	1.0	0.011904761904761904
2785	NC_019431	Lactococcus	lactis		static		53051.0	56.0	0.0	0.0
2786	NC_019436	Lactococcus	lactis		mosaic		38673.0	36.0	0.0	0.0
2787	NC_019432	Lactococcus	lactis		static		11676.0	12.0	0.0	0.0
2788	NC_019437	Lactococcus	lactis		static		7045.0	11.0	0.0	0.0
2792	NC_018146	Zymomonas	mobilis		static		18350.0	23.0	0.0	0.0
2793	NC_018147	Zymomonas	mobilis		static		14947.0	18.0	0.0	0.0
2794	NC_018148	Zymomonas	mobilis		static		13742.0	11.0	0.0	0.0
2795	NC_019397	Gluconobacter	oxydans		static		213808.0	221.0	0.0	0.0
2796	NC_019956	Thermoanaerobacterium	thermosaccharolyticum		static		110881.0	128.0	0.0	0.0
2797	NC_019941	Thioflavicoccus	mobilis		static		88600.0	80.0	0.0	0.0
2798	NC_019394	Alteromonas	mediterranea		mosaic		303282.0	282.0	0.0	0.0
2799	NC_019937	Pseudomonas	stutzeri		static		12763.0	14.0	0.0	0.0
2800	NC_019938	Pseudomonas	stutzeri		static		9865.0	16.0	0.0	0.0
2802	NC_020053	Chamaesiphon	minutus		mosaic		446651.0	422.0	3.0	0.0071090047393364926
2803	NC_019698	Chamaesiphon	minutus		mosaic		31019.0	25.0	0.0	0.0
2804	NC_020060	Rhizobium	tropici		mosaic		216610.0	206.0	1.0	0.0048543689320388345
2805	NC_020061	Rhizobium	tropici		mosaic		549467.0	515.0	0.0	0.0
2806	NC_020062	Rhizobium	tropici		mosaic		2083197.0	1876.0	8.0	0.0042643923240938165
2807	NC_017957	Tistrella	mobilis		static		692456.0	571.0	1.0	0.0017513134851138354
2808	NC_017966	Tistrella	mobilis		static		690188.0	591.0	2.0	0.00338409475465313
2809	NC_017958	Tistrella	mobilis		mosaic		1126962.0	930.0	5.0	0.005376344086021506
2810	NC_017959	Tistrella	mobilis		mosaic		83885.0	70.0	0.0	0.0
2811	NC_011355	Mycobacterium	liflandii		static		190588.0	98.0	0.0	0.0
2812	NC_018022	Mycobacterium	chubuense		static		615278.0	566.0	0.0	0.0
