locus	character
NZ_CP012101	static
NZ_AP012543	static
NC_019317	static
NC_004531	static
NC_002137	static
NZ_AP014829	static
NZ_CP013498	static
NZ_CP007602	static
NC_019145	static
NC_010335	static
NC_006989	static
NZ_CP015456	static
NC_002576	static
NZ_CP015620	static
NC_006996	static
NZ_CP016484	static
NG_052538	static
NZ_CP005828	static
NZ_CP018476	static
NZ_CP005920	static
NZ_CP018172	static
NZ_CP010375	static
NG_047245	static
NC_010695	static
NC_013224	static
NC_013409	static
NC_001732	static
NZ_CP019577	static
NG_052379	static
NC_015334	static
NZ_CP006684	static
NZ_CP013735	static
NC_007483	static
NC_008594	static
NZ_CP013740	static
NC_025004	static
NC_017669	static
NC_011652	static
NZ_CP015370	static
NC_021523	static
NC_002062	static
NC_017419	static
NZ_CP009688	static
NZ_CP015784	static
NZ_CP017303	static
NC_004975	static
NZ_CP016535	static
NZ_CP015177	static
NZ_CP012967	static
NZ_CP005731	static
NC_002114	static
NC_011864	static
NZ_CP004278	static
NG_048768	static
NC_019760	static
NC_019749	static
NZ_CP015323	static
NC_014133	static
NZ_CP017138	static
NC_010477	static
NG_047407	static
NZ_CP017858	static
NZ_CP014644	static
NC_022963	static
NZ_CP005868	static
NZ_CP013135	static
NC_006399	static
NZ_CP014822	static
NC_009007	static
NC_012156	static
NG_047388	static
NC_010088	static
NG_050543	static
NZ_CP009068	static
NZ_CP013166	static
NZ_CP004218	static
NZ_CP017724	static
NC_001597	static
NZ_CP019131	static
NG_049256	static
NC_007949	static
NC_002130	static
NZ_CP014127	static
NC_014842	static
NZ_CP018267	static
NC_018878	static
NZ_LN554854	static
NC_014409	static
NG_047565	static
NZ_CP012919	static
NG_049040	static
NZ_CP006987	static
NC_019075	static
NZ_CP012984	static
NC_012498	static
NC_015392	static
NC_016049	static
NZ_CP012282	static
NG_049465	static
NC_010614	static
NZ_CP014685	static
NZ_CP015705	static
NZ_CP014630	static
NZ_CP005864	static
NZ_CP006590	static
NC_016150	static
NZ_CP017772	static
NC_014309	static
NC_002675	static
NZ_CP005905	static
NC_001757	static
NZ_CP005989	static
NC_019688	static
NC_016040	static
NC_019133	static
NZ_CP011408	static
NZ_CP005722	static
NZ_CP013605	static
NZ_CP004163	static
NZ_AP012556	static
NC_012195	static
NC_016030	static
NC_023012	static
NC_011647	static
NC_007187	static
NC_021513	static
NG_050258	static
NC_018743	static
NC_015509	static
NG_052271	static
NC_015741	static
NC_006390	static
NC_002095	static
NG_048534	static
NC_011960	static
NZ_CP012014	static
NZ_CP009336	static
NC_014750	static
NZ_CP012953	static
NZ_CP005856	static
NC_010374	static
NG_050407	static
NZ_CP011362	static
NC_022368	static
NZ_CP015335	static
NZ_CP016003	static
NZ_CP006588	static
NG_050074	static
NC_017415	static
NZ_CP007164	static
NC_019536	static
NC_010893	static
NC_013965	static
NC_015665	static
NG_048983	static
NC_002119	static
NC_008356	static
NC_017471	static
NC_014755	static
NG_048205	static
NC_021188	static
NZ_CP017409	static
NZ_CP005711	static
NC_011965	static
NC_019565	static
NG_049341	static
NC_002191	static
NZ_CP013534	static
NC_009652	static
NC_017321	static
NG_047726	static
NC_019200	static
NG_047575	static
NZ_CP018941	static
NZ_CP014909	static
NC_004922	static
NZ_CP004228	static
NC_013505	static
NC_011787	static
NG_052030	static
NC_019333	static
NZ_CP009673	static
NG_047586	static
NZ_CP019137	static
NG_047817	static
NZ_CP009319	static
NC_019886	static
NG_049329	static
NC_024984	static
NC_004932	static
NG_049551	static
NC_010009	static
NC_023282	static
NG_047815	static
NC_013265	static
NZ_CP014284	static
NC_010549	static
NZ_LT635894	static
NZ_CP016582	static
NC_012758	static
NZ_CP008845	static
NC_019437	static
NC_017140	static
NZ_CP013105	static
NZ_CP016313	static
NZ_CP006370	static
NZ_CP015713	static
NC_019357	static
NG_047340	static
NG_047616	static
NC_007765	static
NC_004533	static
NZ_CP004264	static
NZ_CP016938	static
NZ_CP004288	static
NC_002002	static
NC_025017	static
NZ_CP007513	static
NC_013448	static
NZ_CP012741	static
NG_048851	static
NZ_CP006633	static
NG_049977	static
NC_019100	static
NZ_CP004295	static
NC_012972	static
NC_023141	static
NC_021575	static
NC_012520	static
NC_005922	static
NC_017081	static
NZ_CP010055	static
NZ_CP012532	static
NG_050278	static
NC_007101	static
NG_050410	static
NG_048980	static
NZ_CP006373	static
NZ_CP004225	static
NZ_CP015090	static
NZ_CP014906	static
NZ_CP013937	static
NZ_CP013606	static
NZ_CP005825	static
NG_047997	static
NC_019321	static
NZ_CP015619	static
NZ_CP005729	static
NC_019343	static
NC_011352	static
NC_001880	static
NZ_CP015591	static
NC_012852	static
NZ_CP013069	static
NZ_CP014351	static
NZ_CP014277	static
NC_009472	static
NZ_CP015200	static
NZ_CP007649	static
NG_047394	static
NC_004972	static
NG_050467	static
NC_018492	static
NC_010880	static
NZ_CP013171	static
NZ_CP014818	static
NZ_CP006991	static
NC_001911	static
NC_019017	static
NZ_CP019608	static
NC_003385	static
NZ_CP018075	static
NC_006297	static
NC_013888	static
NC_007764	static
NC_020553	static
NG_050171	static
NZ_CP018748	static
NG_050148	static
NG_048476	static
NC_014627	static
NZ_CP004272	static
NZ_CP011275	static
NZ_CP019068	static
NC_015322	static
NZ_AP014870	static
NC_004811	static
NC_017815	static
NZ_CP009333	static
NC_000923	static
NZ_CP015968	static
NG_049123	static
NC_011850	static
NZ_CP016459	static
NC_015701	static
NG_048996	static
NZ_CP009665	static
NC_017413	static
NC_011252	static
NG_048757	static
NC_017284	static
NZ_CP011277	static
NC_008826	static
NZ_CP016417	static
NC_006129	static
NC_002473	static
NZ_CP011457	static
NZ_CP014826	static
NZ_CP005921	static
NZ_CP007006	static
NC_011215	static
NG_050185	static
NC_008438	static
NZ_CP013123	static
NG_049373	static
NC_011778	static
NG_047289	static
NZ_CP018986	static
NG_047653	static
NC_019794	static
NC_017120	static
NC_002664	static
NZ_CP004189	static
NG_050460	static
NZ_LN609304	static
NZ_CP016485	static
NC_019956	static
NZ_CP015860	static
NZ_CP004282	static
NZ_CP013553	static
NC_004946	static
NZ_CP017963	static
NZ_CP012707	static
NZ_CP014527	static
NC_010230	static
NG_049468	static
NZ_CP015201	static
NZ_CP005806	static
NZ_CP014746	static
NC_001888	static
NC_018745	static
NZ_CP017619	static
NZ_CP013512	static
NC_011251	static
NZ_CP005900	static
NZ_CP015621	static
NC_010926	static
NG_048630	static
NC_019201	static
NZ_CP009636	static
NC_012196	static
NC_004963	static
NG_049013	static
NZ_CP010352	static
NZ_CP005740	static
NC_021668	static
NC_004528	static
NZ_CP005804	static
NG_049107	static
NC_019373	static
NZ_CP015006	static
NC_012175	static
NZ_CP012916	static
NZ_CP016476	static
NZ_CP017426	static
NZ_CP006994	static
NZ_CP015181	static
NG_049605	static
NC_019358	static
NZ_CP005802	static
NC_019276	static
NC_019249	static
NC_015967	static
NC_017775	static
NC_002522	static
NG_052436	static
NZ_CP010161	static
NG_049577	static
NZ_CP011963	static
NC_012253	static
NG_047776	static
NZ_CP005778	static
NC_021908	static
NC_022874	static
NZ_CP014896	static
NC_008379	static
NC_004934	static
NG_049814	static
NZ_AP014802	static
NC_007491	static
NZ_CP009445	static
NC_017398	static
NZ_CP012688	static
NZ_CP015917	static
NC_012199	static
NC_006868	static
NZ_CP005763	static
NZ_CP007645	static
NG_048024	static
NZ_CP009668	static
NZ_CP014680	static
NC_008506	static
NZ_CP015336	static
NC_025028	static
NZ_CP018950	static
NC_005701	static
NC_023147	static
NC_019229	static
NZ_CP012421	static
NZ_CP006906	static
NZ_CP013596	static
NZ_CP015920	static
NG_049047	static
NC_023068	static
NZ_CP011159	static
NG_048482	static
NC_021669	static
NC_019937	static
NZ_CP004205	static
NZ_CP004269	static
NZ_CP011016	static
NZ_CP018715	static
NC_011858	static
NZ_CP014325	static
NC_018022	static
NG_048188	static
NC_019731	static
NZ_CP012538	static
NZ_CP015609	static
NC_018516	static
NG_049117	static
NC_003239	static
NZ_CP005717	static
NC_023281	static
NG_047475	static
NC_025136	static
NC_004970	static
NC_006829	static
NZ_CP004262	static
NC_006673	static
NZ_CP008931	static
NG_050403	static
NC_019349	static
NG_048707	static
NZ_CP004204	static
NZ_CP004203	static
NZ_CP003718	static
NC_010672	static
NZ_CP015179	static
NC_015582	static
NC_011263	static
NC_011792	static
NC_019018	static
NZ_LN997845	static
NC_011246	static
NC_009726	static
NC_008053	static
NC_019130	static
NG_047878	static
NT_167351	static
NG_052315	static
NZ_CP015709	static
NZ_CP014820	static
NC_015149	static
NC_002799	static
NC_020827	static
NC_001275	static
NZ_CP004256	static
NC_016841	static
NZ_CP014809	static
NC_011261	static
NC_021208	static
NC_015951	static
NC_014302	static
NZ_CP005790	static
NZ_LN999834	static
NC_023145	static
NC_019046	static
NC_019379	static
NZ_CP009663	static
NC_006906	static
NZ_CP005987	static
NZ_CP016011	static
NC_011730	static
NC_012132	static
NC_012733	static
NZ_AP017296	static
NZ_CP018080	static
NZ_CP017255	static
NZ_CP017579	static
NZ_CP019125	static
NC_002757	static
NZ_CP005871	static
NZ_CP018096	static
NC_010365	static
NZ_LN868946	static
NC_022778	static
NC_012501	static
NZ_CP016479	static
NC_019136	static
NG_048311	static
NG_048162	static
NZ_CP006989	static
NZ_CP014511	static
NC_020292	static
NG_051881	static
NZ_CP004299	static
NC_004949	static
NZ_CP005919	static
NZ_CP007544	static
NC_019238	static
NC_004758	static
NZ_CP019200	static
NZ_CP014287	static
NC_028653	static
NC_013793	static
NC_019740	static
NC_017395	static
NZ_CP013172	static
NZ_CP004258	static
NC_008567	static
NZ_CP011951	static
NC_010734	static
NC_019561	static
NC_014161	static
NG_047285	static
NZ_CP005816	static
NZ_CP011294	static
NZ_CP004150	static
NC_011724	static
NZ_CP005746	static
NZ_CP006031	static
NZ_CP015737	static
NZ_CP014097	static
NC_015969	static
NC_000949	static
NG_048564	static
NC_015261	static
NC_017466	static
NC_019002	static
NZ_CP010270	static
NZ_CP005748	static
NC_019127	static
NC_011731	static
NC_004957	static
NG_047891	static
NC_020269	static
NC_009473	static
NZ_CP016897	static
NG_047534	static
NZ_CP005694	static
NC_023321	static
NZ_CP004306	static
NG_051873	static
NC_013652	static
NC_025169	static
NG_048156	static
NG_049043	static
NC_002102	static
NC_005563	static
NC_023057	static
NC_021623	static
NZ_CP005769	static
NC_017370	static
NC_018067	static
NC_013717	static
NC_013350	static
NC_004930	static
NC_011143	static
NC_002055	static
NC_012508	static
NZ_CP017959	static
NC_001370	static
NG_052086	static
NG_049482	static
NZ_CP012166	static
NZ_CP017600	static
NC_025171	static
NC_002182	static
NC_004982	static
NC_023138	static
NC_007926	static
NC_011974	static
NZ_CP009662	static
NC_003456	static
NC_003527	static
NC_004770	static
NZ_CP005726	static
NC_011102	static
NZ_CP018329	static
NC_010841	static
NZ_CP010068	static
NZ_CP017709	static
NC_012629	static
NG_049010	static
NC_017772	static
NC_005018	static
NC_009035	static
NZ_CP014081	static
NC_015920	static
NC_013537	static
NZ_CP011943	static
NZ_CP005884	static
NZ_CP004201	static
NG_050404	static
NG_050503	static
NZ_CP018750	static
NZ_CP009855	static
NZ_CP011157	static
NC_011966	static
NC_019397	static
NC_019294	static
NG_050081	static
NG_048106	static
NG_047415	static
NC_001910	static
NZ_CP004007	static
NC_021229	static
NZ_CP018751	static
NZ_CP010527	static
NG_050094	static
NZ_CP015203	static
NZ_CP013554	static
NC_007190	static
NZ_CP010533	static
NC_010914	static
NC_011735	static
NZ_CP018813	static
NG_047562	static
NZ_CP005709	static
NG_048990	static
NZ_CP017280	static
NZ_CP004314	static
NC_004991	static
NC_016900	static
NC_014316	static
NC_003846	static
NC_012527	static
NC_020308	static
NC_002775	static
NC_011422	static
NZ_CP012892	static
NC_012174	static
NZ_CP014684	static
NC_010284	static
NC_010849	static
NG_048557	static
NC_010423	static
NZ_CP016924	static
NG_050224	static
NG_050236	static
NC_012114	static
NZ_CP005782	static
NZ_CP015781	static
NZ_CP013045	static
NC_015729	static
NC_014628	static
NC_012261	static
NC_012642	static
NZ_CP003995	static
NC_010279	static
NC_010115	static
NC_017555	static
NZ_CP011933	static
NC_002113	static
NZ_CP006257	static
NC_010878	static
NZ_CP010244	static
NC_013157	static
NZ_CP018738	static
NC_001379	static
NC_012003	static
NG_048887	static
NC_019328	static
NZ_CP005714	static
NG_048899	static
NC_011131	static
NG_048157	static
NC_002133	static
NZ_CP014171	static
NC_017624	static
NC_010418	static
NG_049109	static
NZ_CP011513	static
NZ_CP014361	static
NC_019677	static
NC_017152	static
NZ_LN554850	static
NZ_CP018293	static
NZ_CP004303	static
NZ_HG813246	static
NC_016035	static
NZ_CP015729	static
NZ_LN606601	static
NC_003442	static
NC_019277	static
NC_004958	static
NC_006912	static
NZ_CP009061	static
NZ_CP019037	static
NC_017457	static
NC_011404	static
NG_047308	static
NG_050544	static
NZ_CP007054	static
NZ_CP013462	static
NG_048562	static
NZ_CP012966	static
NC_012505	static
NC_010542	static
NC_012234	static
NG_048191	static
NZ_CP004263	static
NZ_CP010859	static
NG_047442	static
NC_002699	static
NC_020052	static
NZ_CP006725	static
NZ_CP012804	static
NC_004843	static
NZ_CP011046	static
NG_048088	static
NZ_CP016560	static
NZ_CP005870	static
NC_019293	static
NC_012242	static
NZ_CP010886	static
NZ_CP013660	static
NG_049003	static
NC_009474	static
NZ_CP016173	static
NC_016592	static
NC_010579	static
NG_048179	static
NZ_CP005753	static
NZ_CP015586	static
NC_025016	static
NG_047917	static
NZ_CP015505	static
NG_047977	static
NC_012624	static
NC_012202	static
NC_004773	static
NZ_CP015326	static
NZ_CP016903	static
NZ_CP004198	static
NZ_CP012490	static
NZ_CP013047	static
NZ_CP018752	static
NZ_CP017302	static
NC_019686	static
NC_013033	static
NC_019694	static
NZ_CP015807	static
NC_019326	static
NZ_LN824139	static
NC_010859	static
NG_051171	static
NC_010282	static
NC_008501	static
NC_016970	static
NC_006907	static
NZ_CP004289	static
NG_048716	static
NZ_CP019039	static
NC_024995	static
NG_050459	static
NZ_CP008935	static
NG_050298	static
NZ_CP007046	static
NC_021278	static
NC_004458	static
NC_025027	static
NC_011648	static
NZ_CP012540	static
NC_012129	static
NZ_CP013337	static
NZ_CP014521	static
NZ_LN997849	static
NZ_CP016445	static
NC_005871	static
NC_006822	static
NZ_CP013134	static
NC_001393	static
NC_007766	static
NC_010877	static
NZ_CP015331	static
NC_019885	static
NG_047865	static
NC_010429	static
NZ_CP018988	static
NC_010855	static
NZ_CP005773	static
NC_020276	static
NG_047321	static
NZ_CP005808	static
NC_017821	static
NZ_CP017134	static
NC_019554	static
NZ_CP014147	static
NC_008697	static
NZ_CP014580	static
NC_025125	static
NZ_CP010865	static
NZ_CP006726	static
NC_019077	static
NZ_CP019447	static
NZ_CP003953	static
NZ_CP005824	static
NZ_CP018273	static
NC_004929	static
NC_017024	static
NZ_CP012654	static
NC_012983	static
NZ_CP010862	static
NZ_CP005890	static
NC_001853	static
NZ_CP004196	static
NZ_CP004195	static
NC_010675	static
NG_049015	static
NZ_CP005755	static
NZ_CP013017	static
NZ_CP013917	static
NC_012183	static
NC_023026	static
NC_011351	static
NC_015598	static
NC_007207	static
NG_047839	static
NZ_CP015717	static
NG_050555	static
NZ_CP003719	static
NC_004924	static
NC_020131	static
NC_017472	static
NZ_CP009266	static
NC_012231	static
NC_012412	static
NZ_CP017422	static
NC_011860	static
NZ_CP004298	static
NZ_CP004255	static
NG_048307	static
NC_017020	static
NC_016820	static
NC_010813	static
NC_011777	static
NZ_CP009666	static
NZ_CP014419	static
NC_008764	static
NC_019308	static
NC_011968	static
NZ_CP018275	static
NC_012241	static
NC_014120	static
NZ_CP018198	static
NC_014317	static
NC_019287	static
NG_047695	static
NC_017442	static
NC_020825	static
NC_021986	static
NZ_CP010112	static
NG_047811	static
NC_018688	static
NC_014617	static
NC_015176	static
NZ_CP010194	static
NZ_CP004248	static
NC_010333	static
NZ_CP016832	static
NC_014916	static
NC_019015	static
NC_011332	static
NZ_CP017759	static
NZ_CP012711	static
NC_013726	static
NC_001388	static
NC_013852	static
NZ_CP013257	static
NC_012521	static
NC_004943	static
NZ_CP004212	static
NZ_CP019568	static
NG_050193	static
NC_015407	static
NC_012549	static
NC_017787	static
NZ_CP014514	static
NZ_CP012345	static
NZ_CP015073	static
NC_019231	static
NC_017802	static
NZ_CP005810	static
NZ_CP012638	static
NC_010181	static
NZ_CP017137	static
NC_002518	static
NC_010936	static
NC_019298	static
NC_016837	static
NC_019094	static
NZ_CP015325	static
NG_047741	static
NC_024962	static
NZ_CP005732	static
NC_002060	static
NZ_CP013199	static
NC_015319	static
NZ_CP012595	static
NC_016149	static
NZ_CP012429	static
NC_017077	static
NC_020124	static
NG_052314	static
NG_047336	static
NC_003099	static
NZ_CP005902	static
NZ_CP005897	static
NC_017468	static
NZ_AP017307	static
NC_006826	static
NZ_CP005877	static
NC_003969	static
NC_018981	static
NG_047978	static
NZ_CP019314	static
NZ_CP009368	static
NZ_CP010826	static
NC_017018	static
NC_012858	static
NC_015475	static
NC_006872	static
NC_012133	static
NC_011847	static
NZ_LN831789	static
NC_017782	static
NG_048074	static
NG_047599	static
NZ_CP012494	static
NG_048556	static
NC_010469	static
NC_010844	static
NC_003455	static
NC_019005	static
NC_021843	static
NZ_CP015507	static
NZ_CP014208	static
NZ_CP015795	static
NC_013719	static
NG_050416	static
NC_009516	static
NZ_CP010269	static
NC_016646	static
NC_011776	static
NG_049827	static
NZ_CP006739	static
NC_012250	static
NZ_CP007043	static
NC_008489	static
NZ_CP008900	static
NC_013290	static
NZ_CP019032	static
NC_019365	static
NC_008036	static
NG_050402	static
NC_015906	static
NC_008388	static
NC_013970	static
NZ_CP013752	static
NZ_CP012107	static
NZ_CP004162	static
NC_002760	static
NZ_CP016835	static
NZ_CP004237	static
NC_015849	static
NC_008498	static
NZ_CP010193	static
NZ_CP010227	static
NC_006366	static
NZ_CP010098	static
NC_008505	static
NC_011794	static
NZ_CP010366	static
NZ_CP010856	static
NC_019742	static
NC_021230	static
NZ_CP011111	static
NC_001371	static
NZ_LN554851	static
NC_017128	static
NC_015166	static
NC_011736	static
NC_019351	static
NC_004977	static
NZ_CP015757	static
NZ_CP004259	static
NZ_CP013164	static
NG_047658	static
NC_009998	static
NZ_LN997843	static
NC_019743	static
NC_016110	static
NG_049470	static
NZ_CP018682	static
NC_007387	static
NZ_CP018079	static
NC_016746	static
NZ_CP009126	static
NC_007182	static
NZ_CP013161	static
NC_011185	static
NZ_CP011948	static
NG_050485	static
NZ_CP005826	static
NG_047797	static
NG_048857	static
NZ_CP004281	static
NZ_CP014833	static
NC_015972	static
NC_014227	static
NC_020298	static
NC_010897	static
NC_025155	static
NC_021524	static
NZ_CP011607	static
NC_007489	static
NC_019431	static
NC_009806	static
NC_012128	static
NC_015686	static
NC_016029	static
NC_005026	static
NZ_CP011517	static
NZ_CP015735	static
NZ_CP005686	static
NC_017258	static
NC_008012	static
NC_015218	static
NC_021808	static
NC_013770	static
NC_004992	static
NC_016979	static
NC_013333	static
NZ_CP006909	static
NZ_CP009581	static
NG_050540	static
NC_008273	static
NZ_CP004335	static
NZ_CP009664	static
NC_014154	static
NC_010543	static
NZ_CP004250	static
NZ_CP014447	static
NC_010854	static
NZ_CP014074	static
NZ_CP007575	static
NC_008564	static
NG_047463	static
NC_004980	static
NZ_CP012108	static
NG_050122	static
NC_011873	static
NC_009666	static
NZ_CP004197	static
NC_009959	static
NC_019557	static
NG_048117	static
NZ_CP014142	static
NC_011003	static
NC_016053	static
NC_020288	static
NC_008441	static
NZ_CP005807	static
NC_004768	static
NZ_CP017081	static
NC_005128	static
NZ_CP006995	static
NC_004990	static
NC_010932	static
NZ_CP018971	static
NC_017148	static
NC_000951	static
NG_047803	static
NC_012496	static
NC_001570	static
NZ_CP007146	static
NC_009791	static
NZ_CP019570	static
NZ_CP014516	static
NC_013373	static
NC_019253	static
NC_010867	static
NG_049266	static
NC_015661	static
NZ_CP010908	static
NZ_CP009717	static
NZ_CP015640	static
NC_023143	static
NC_010485	static
NZ_CP019135	static
NC_021816	static
NC_012847	static
NC_014553	static
NZ_CP009168	static
NZ_CP005858	static
NZ_LN999836	static
NC_014386	static
NC_014304	static
NZ_CP015592	static
NC_007203	static
NC_020894	static
NZ_CP014087	static
NC_017356	static
NZ_CP010109	static
NZ_CP010894	static
NC_015168	static
NC_012236	static
NC_005297	static
NZ_CP013520	static
NC_010693	static
NC_009700	static
NG_050120	static
NZ_CP014526	static
NG_048208	static
NZ_CP018612	static
NG_050176	static
NC_019691	static
NC_017553	static
NC_011732	static
NC_017725	static
NC_025124	static
NC_004808	static
NC_025031	static
NC_002115	static
NZ_CP005772	static
NC_012529	static
NZ_CP014770	static
NZ_CP016900	static
NC_020275	static
NZ_CP013162	static
NC_012089	static
NC_002635	static
NZ_CP014917	static
NZ_CP011293	static
NZ_CP008718	static
NC_022573	static
NC_008230	static
NT_187168	static
NC_015390	static
NZ_CP009109	static
NG_049338	static
NC_010182	static
NG_047231	static
NZ_CP018094	static
NC_020277	static
NG_048856	static
NZ_CP015237	static
NC_011649	static
NC_019362	static
NC_013930	static
NC_004845	static
NC_014247	static
NZ_CP010208	static
NZ_CP007648	static
NZ_CP015330	static
NC_007960	static
NC_004534	static
NC_010069	static
NC_014757	static
NC_012090	static
NZ_CP004285	static
NC_021869	static
NC_017786	static
NZ_LN614828	static
NC_010894	static
NZ_CP015008	static
NG_049683	static
NZ_CP015007	static
NZ_CP017189	static
NZ_CP013716	static
NC_016827	static
NC_021498	static
NZ_HG977528	static
NC_019128	static
NC_011846	static
NC_013536	static
NC_020165	static
NZ_CP007808	static
NC_019564	static
NC_001375	static
NC_016108	static
NZ_CP005787	static
NZ_LN554848	static
NZ_CP004309	static
NZ_CP015708	static
NZ_CP014927	static
NZ_CP007015	static
NC_001889	static
NZ_CP011523	static
NZ_CP004183	static
NZ_CP009070	static
NC_001776	static
NC_008350	static
NC_006821	static
NC_017670	static
NC_007956	static
NC_019741	static
NC_011973	static
NC_022782	static
NC_007950	static
NC_010604	static
NZ_CP013748	static
NC_017129	static
NZ_CP011139	static
NZ_CP012662	static
NG_047857	static
NZ_CP013379	static
NC_013940	static
NC_006400	static
NZ_CP010903	static
NG_048877	static
NZ_CP005876	static
NZ_CP010950	static
NC_022577	static
NC_017076	static
NG_050121	static
NC_025121	static
NC_001387	static
NC_019147	static
NC_004767	static
NZ_CP007650	static
NZ_CP014629	static
NC_021911	static
NC_004937	static
NZ_CP010110	static
NC_013408	static
NC_013957	static
NC_014918	static
NZ_CP012478	static
NC_007769	static
NC_016806	static
NC_019736	static
NC_022574	static
NZ_CP010328	static
NC_010899	static
NZ_CP004322	static
NC_013924	static
NG_047824	static
NC_025107	static
NT_187162	static
NG_047874	static
NZ_CP013300	static
NZ_CP004178	static
NG_048629	static
NZ_CP009250	static
NC_008043	static
NC_011841	static
NC_019258	static
NZ_CP016080	static
NC_020122	static
NC_010982	static
NC_019883	static
NC_019220	static
NC_000948	static
NZ_CP005742	static
NC_017417	static
NG_048111	static
NC_010931	static
NG_051908	static
NC_012855	static
NZ_CP009647	static
NC_014561	static
NG_050206	static
NZ_CP015359	static
NC_015156	static
NC_010863	static
NG_049174	static
NC_005792	static
NZ_CP005866	static
NC_000950	static
NC_002810	static
NC_002143	static
NC_004964	static
NC_020273	static
NC_004942	static
NC_017236	static
NZ_CP015065	static
NZ_CP014604	static
NC_022883	static
NC_004852	static
NC_021979	static
NC_010815	static
NC_005704	static
NC_015513	static
NC_010909	static
NZ_CP012161	static
NZ_CP016513	static
NC_025129	static
NC_012260	static
NC_017240	static
NG_047765	static
NC_001851	static
NC_014917	static
NZ_CP019241	static
NC_008353	static
NC_005241	static
NC_018977	static
NZ_CP016388	static
NZ_CP017563	static
NZ_CP018265	static
NC_019785	static
NZ_CP018740	static
NC_010486	static
NC_020157	static
NC_017412	static
NZ_CP015919	static
NZ_CP015178	static
NZ_CP008811	static
NZ_CP018753	static
NZ_CP005895	static
NC_010578	static
NC_015659	static
NC_016115	static
NC_012628	static
NZ_AP014801	static
NG_048378	static
NC_012166	static
NG_048093	static
NG_047573	static
NC_002487	static
NZ_CP012556	static
NC_017405	static
NC_004954	static
NC_012243	static
NZ_CP013858	static
NC_012177	static
NC_010467	static
NG_047696	static
NC_019224	static
NC_025026	static
NC_000959	static
NG_049466	static
NG_048987	static
NC_008050	static
NC_024986	static
NC_017377	static
NC_007901	static
NZ_CP005823	static
NZ_CP016458	static
NC_008545	static
NC_015704	static
NZ_CP012644	static
NC_017794	static
NC_019347	static
NZ_CP014512	static
NC_017399	static
NC_019972	static
NC_004955	static
NC_010656	static
NC_005562	static
NC_017818	static
NC_014249	static
NC_010853	static
NZ_CP016311	static
NZ_AP014883	static
NZ_CP012279	static
NZ_CP003954	static
NZ_CP004337	static
NG_052236	static
NZ_CP005862	static
NZ_CP015198	static
NZ_CP012709	static
NC_012848	static
NC_015852	static
NZ_CP005914	static
NC_009717	static
NG_048073	static
NG_047876	static
NZ_CP009804	static
NC_013548	static
NG_047605	static
NG_048048	static
NZ_CP012876	static
NZ_CP013558	static
NG_048742	static
NC_002141	static
NC_004059	static
NC_011368	static
NZ_CP005704	static
NC_012160	static
NC_019786	static
NC_017814	static
NZ_CP007568	static
NC_011780	static
NZ_CP005869	static
NZ_CP005818	static
NC_005020	static
NZ_HG813244	static
NC_006375	static
NC_017819	static
NZ_CP014827	static
NC_005246	static
NC_019049	static
NC_024957	static
NZ_CP014098	static
NZ_CP009292	static
NC_015916	static
NZ_CP012427	static
NC_019700	static
NC_013540	static
NC_017858	static
NZ_HG813245	static
NC_011250	static
NC_019766	static
NC_015459	static
NZ_CP009130	static
NZ_CP013649	static
NC_017392	static
NG_048272	static
NC_004163	static
NZ_CP014235	static
NC_020056	static
NZ_LT546646	static
NZ_CP016642	static
NZ_CP017182	static
NC_017123	static
NC_011299	static
NC_017649	static
NZ_CP018943	static
NG_047825	static
NC_021241	static
NZ_CP011009	static
NZ_CP018934	static
NC_017781	static
NG_050183	static
NC_010000	static
NZ_CP015802	static
NC_014957	static
NZ_CP018621	static
NZ_CP007163	static
NG_048845	static
NC_004900	static
NZ_AP017310	static
NC_004938	static
NZ_CP004239	static
NC_012500	static
NZ_CP009067	static
NZ_CP010135	static
NC_017776	static
NZ_CP012857	static
NG_051167	static
NZ_CP004229	static
NC_017023	static
NZ_CP011315	static
NC_006362	static
NC_020919	static
NZ_CP004235	static
NZ_CP017756	static
NZ_CP004184	static
NZ_CP015942	static
NC_019181	static
NC_025030	static
NC_019285	static
NC_010242	static
NG_048090	static
NG_049121	static
NZ_CP005713	static
NZ_CP014690	static
NC_017460	static
NZ_CP010414	static
NC_017296	static
NC_015910	static
NC_011668	static
NZ_CP010534	static
NC_013214	static
NZ_CP016006	static
NC_005918	static
NC_022125	static
NC_025249	static
NC_019246	static
NC_009787	static
NZ_CP014613	static
NC_023058	static
NZ_CP019045	static
NZ_CP012293	static
NC_014718	static
NZ_CP010056	static
NZ_AP014682	static
NC_015427	static
NC_010733	static
NC_010929	static
NZ_CP012757	static
NZ_CP013040	static
NC_002579	static
NC_022348	static
NZ_CP004317	static
NC_005239	static
NC_012256	static
NZ_CP018833	static
NC_014213	static
NC_014496	static
NC_001315	static
NC_016851	static
NC_012184	static
NZ_CP018053	static
NZ_CP019033	static
NZ_CP013603	static
NC_020556	static
NZ_LT667504	static
NC_009344	static
NC_017184	static
NC_021990	static
NC_013167	static
NG_048911	static
NC_015432	static
NC_014258	static
NZ_CP005768	static
NC_003893	static
NC_017489	static
NZ_CP005764	static
NZ_CP015808	static
NZ_CP005727	static
NG_048543	static
NZ_CP013756	static
NC_002809	static
NZ_CP014288	static
NZ_CP012425	static
