	locus	Genus	Species	environment	character	IS26	length	CDS	gene counts	Gene_proportion
2486	NC_014731	Halogeometricum	borinquense		mosaic		339010.0	294.0	10.0	0.034013605442176874
2487	NC_014732	Halogeometricum	borinquense		mosaic		194834.0	166.0	2.0	0.012048192771084338
2488	NC_014735	Halogeometricum	borinquense		static		362194.0	290.0	3.0	0.010344827586206896
2489	NC_014736	Halogeometricum	borinquense		static		210350.0	182.0	3.0	0.016483516483516484
2490	NC_010366	Halobacterium	salinarum		mosaic		147625.0	138.0	14.0	0.10144927536231885
2491	NC_010368	Halobacterium	salinarum		mosaic		284332.0	217.0	15.0	0.06912442396313365
2492	NC_010369	Halobacterium	salinarum		mosaic		194963.0	168.0	17.0	0.10119047619047619
2493	NC_013201	Halomicrobium	mukohataei		static		221862.0	163.0	5.0	0.03067484662576687
2494	NC_013744	Haloterrigena	turkmenica		static		698495.0	578.0	8.0	0.01384083044982699
2495	NC_013745	Haloterrigena	turkmenica		static		413648.0	302.0	6.0	0.019867549668874173
2496	NC_013746	Haloterrigena	turkmenica		static		180781.0	148.0	3.0	0.02027027027027027
2497	NC_013747	Haloterrigena	turkmenica		static		171943.0	153.0	1.0	0.006535947712418301
2498	NC_015944	Haloarcula	hispanica		static		405816.0	341.0	1.0	0.002932551319648094
2499	NC_014254	Methanohalobium	evestigatum		static		163915.0	108.0	11.0	0.10185185185185185
2500	NC_019976	Natronococcus	occultus		static		287963.0	241.0	3.0	0.012448132780082987
2501	NC_015955	halophilic	archaeon		mosaic		705810.0	581.0	31.0	0.05335628227194492
2502	NC_015959	halophilic	archaeon		mosaic		23659.0	23.0	1.0	0.043478260869565216
2503	NC_014298	Halalkalicoccus	jeotgali		mosaic		406285.0	320.0	4.0	0.0125
2504	NC_014299	Halalkalicoccus	jeotgali		mosaic		363534.0	331.0	5.0	0.015105740181268883
2505	NC_015667	Halopiger	xanaduensis		static		181778.0	170.0	2.0	0.011764705882352941
2506	NC_019963	Natrinema	pellirubrum		mosaic		275821.0	230.0	10.0	0.043478260869565216
2507	NZ_CP007552	Haloferax	mediterranei		mosaic		131983.0	117.0	4.0	0.03418803418803419
2508	NZ_CP007553	Haloferax	mediterranei		static		321908.0	271.0	0.0	0.0
2509	NZ_CP007554	Haloferax	mediterranei		mosaic		505931.0	439.0	6.0	0.01366742596810934
2513	NZ_CP010530	Haloarcula	sp.		static		405316.0	348.0	1.0	0.0028735632183908046
2514	NZ_CP010531	Haloarcula	sp.		static		133853.0	90.0	1.0	0.011111111111111112
2515	NZ_CP010532	Haloarcula	sp.		static		116496.0	107.0	4.0	0.037383177570093455
2516	NZ_CP010533	Haloarcula	sp.		static		104322.0	97.0	2.0	0.020618556701030927
2517	NZ_CP010534	Haloarcula	sp.		static		41915.0	57.0	0.0	0.0
2518	NZ_CP008875	Halanaeroarchaeum	sulfurireducens		static		124256.0	106.0	8.0	0.07547169811320754
2519	NZ_CP010369	Acinetobacter	baumannii		mosaic		89111.0	84.0	10.0	0.11904761904761904
2520	NZ_CP010370	Acinetobacter	baumannii		mosaic		47274.0	56.0	4.0	0.07142857142857142
2521	NZ_CP010903	Acinetobacter	baumannii		static		66409.0	69.0	1.0	0.014492753623188406
2522	NC_017942	Haloferax	mediterranei		mosaic		129210.0	112.0	3.0	0.026785714285714284
2523	NC_017943	Haloferax	mediterranei		static		321908.0	267.0	0.0	0.0
2524	NC_017944	Haloferax	mediterranei		mosaic		504705.0	432.0	6.0	0.013888888888888888
2525	NZ_CP011948	Haloferax	gibbonsii		static		488062.0	390.0	1.0	0.002564102564102564
2526	NZ_CP011949	Haloferax	gibbonsii		static		335881.0	300.0	0.0	0.0
2527	NZ_CP011950	Haloferax	gibbonsii		static		113655.0	68.0	2.0	0.029411764705882353
2528	NZ_CP011951	Haloferax	gibbonsii		static		35465.0	27.0	2.0	0.07407407407407407
2533	NC_005838	Thermus	thermophilus		static		232605.0	223.0	11.0	0.04932735426008968
2536	NC_017284	Campylobacter	jejuni		static		37174.0	48.0	0.0	0.0
2537	NC_008503	Lactococcus	lactis		mosaic		14041.0	14.0	2.0	0.14285714285714285
2538	NC_008504	Lactococcus	lactis		mosaic		9554.0	11.0	1.0	0.09090909090909091
2539	NC_008505	Lactococcus	lactis		static		74750.0	78.0	15.0	0.19230769230769232
2540	NC_008506	Lactococcus	lactis		static		47208.0	45.0	6.0	0.13333333333333333
2541	NC_008507	Lactococcus	lactis		mosaic		14206.0	10.0	0.0	0.0
2542	NC_013657	Lactococcus	lactis		static		37510.0	35.0	5.0	0.14285714285714285
2543	NC_013852	Allochromatium	vinosum		static		102242.0	116.0	1.0	0.008620689655172414
2544	NC_013862	Allochromatium	vinosum		static		39929.0	38.0	0.0	0.0
2545	NC_009467	Acidiphilium	cryptum		mosaic		203589.0	168.0	39.0	0.23214285714285715
2546	NC_009468	Acidiphilium	cryptum		mosaic		187422.0	169.0	19.0	0.11242603550295859
2547	NC_009469	Acidiphilium	cryptum		mosaic		88953.0	73.0	8.0	0.1095890410958904
2548	NC_009470	Acidiphilium	cryptum		mosaic		37415.0	30.0	3.0	0.1
2549	NC_009471	Acidiphilium	cryptum		mosaic		37155.0	28.0	10.0	0.35714285714285715
2553	NC_013200	Lactobacillus	rhamnosus		mosaic		64508.0	61.0	7.0	0.11475409836065574
2554	NC_010379	Clostridium	botulinum		static		148780.0	179.0	3.0	0.01675977653631285
2555	NC_011185	Vibrio	fischeri		static		179459.0	188.0	3.0	0.015957446808510637
2556	NC_003921	Xanthomonas	axonopodis		mosaic		33700.0	36.0	5.0	0.1388888888888889
2557	NC_003922	Xanthomonas	axonopodis		mosaic		64920.0	65.0	6.0	0.09230769230769231
2558	NC_008790	Campylobacter	jejuni		mosaic		45025.0	50.0	0.0	0.0
2559	NC_008770	Campylobacter	jejuni		static		37473.0	47.0	0.0	0.0
2560	NC_017298	Clostridium	botulinum		static		17531.0	20.0	0.0	0.0
2561	NC_009955	Dinoroseobacter	shibae		mosaic		190506.0	188.0	15.0	0.0797872340425532
2562	NC_009956	Dinoroseobacter	shibae		mosaic		152970.0	132.0	3.0	0.022727272727272728
2563	NC_009957	Dinoroseobacter	shibae		mosaic		126304.0	129.0	5.0	0.03875968992248062
2564	NC_009958	Dinoroseobacter	shibae		mosaic		86208.0	77.0	9.0	0.11688311688311688
2565	NC_009959	Dinoroseobacter	shibae		static		72296.0	72.0	0.0	0.0
2566	NC_013531	Xylanimonas	cellulosilytica		static		88604.0	98.0	3.0	0.030612244897959183
2567	NC_008386	Roseobacter	denitrificans		static		106469.0	99.0	5.0	0.050505050505050504
2568	NC_008387	Roseobacter	denitrificans		static		69269.0	57.0	0.0	0.0
2569	NC_008388	Roseobacter	denitrificans		static		16575.0	15.0	0.0	0.0
2571	NC_014035	Rhodobacter	capsulatus		static		132962.0	142.0	1.0	0.007042253521126761
2572	NC_012654	Clostridium	botulinum		static		270022.0	278.0	13.0	0.046762589928057555
2574	NC_009700	Clostridium	botulinum		static		17531.0	20.0	0.0	0.0
2575	NC_010605	Acinetobacter	baumannii		mosaic		28279.0	36.0	8.0	0.2222222222222222
2576	NC_010606	Acinetobacter	baumannii		mosaic		64366.0	87.0	1.0	0.011494252873563218
2577	NC_010418	Clostridium	botulinum		static		266785.0	306.0	5.0	0.016339869281045753
2578	NC_007801	Jannaschia	sp.		static		86072.0	71.0	0.0	0.0
2579	NC_010580	Beijerinckia	indica		static		181736.0	192.0	10.0	0.052083333333333336
2580	NC_010578	Beijerinckia	indica		static		66727.0	43.0	0.0	0.0
2581	NC_011879	Pseudarthrobacter	chlorophenolicus		static		426858.0	527.0	3.0	0.0056925996204933585
2582	NC_011881	Pseudarthrobacter	chlorophenolicus		static		158475.0	147.0	2.0	0.013605442176870748
2583	NC_007491	Rhodococcus	erythropolis		static		271577.0	276.0	23.0	0.08333333333333333
2584	NC_007486	Rhodococcus	erythropolis		static		104014.0	104.0	2.0	0.019230769230769232
2586	NC_007274	Pseudomonas	savastanoi		mosaic		131950.0	132.0	18.0	0.13636363636363635
2587	NC_007275	Pseudomonas	savastanoi		mosaic		51711.0	63.0	3.0	0.047619047619047616
2588	NC_012811	Methylobacterium	extorquens		mosaic		1261460.0	1228.0	93.0	0.07573289902280131
2589	NC_012807	Methylobacterium	extorquens		mosaic		44195.0	45.0	5.0	0.1111111111111111
2590	NC_012809	Methylobacterium	extorquens		mosaic		37858.0	39.0	5.0	0.1282051282051282
2591	NC_012810	Methylobacterium	extorquens		mosaic		24943.0	28.0	1.0	0.03571428571428571
2592	NC_017282	Campylobacter	jejuni		mosaic		43222.0	45.0	0.0	0.0
2593	NC_017476	Lactobacillus	casei		mosaic		57362.0	65.0	11.0	0.16923076923076924
2595	NC_017475	Lactobacillus	casei		mosaic		38392.0	43.0	10.0	0.23255813953488372
2596	NC_015907	Borrelia	bissettii		static		26473.0	27.0	0.0	0.0
2597	NC_015903	Borrelia	bissettii		static		30294.0	41.0	0.0	0.0
2598	NC_015908	Borrelia	bissettii		static		30547.0	42.0	1.0	0.023809523809523808
2599	NC_015904	Borrelia	bissettii		static		30529.0	42.0	0.0	0.0
2600	NC_015909	Borrelia	bissettii		static		29936.0	41.0	0.0	0.0
2601	NC_015905	Borrelia	bissettii		static		30092.0	40.0	1.0	0.025
2602	NC_015910	Borrelia	bissettii		static		30767.0	43.0	1.0	0.023255813953488372
2603	NC_015906	Borrelia	bissettii		static		66242.0	89.0	1.0	0.011235955056179775
2604	NC_015911	Borrelia	bissettii		static		10209.0	12.0	0.0	0.0
2605	NC_015915	Borrelia	bissettii		static		27137.0	25.0	1.0	0.04
2606	NC_015922	Borrelia	bissettii		static		23029.0	15.0	0.0	0.0
2607	NC_015916	Borrelia	bissettii		static		24945.0	18.0	0.0	0.0
2608	NC_015917	Borrelia	bissettii		static		27319.0	22.0	0.0	0.0
2609	NC_015918	Borrelia	bissettii		static		30502.0	31.0	1.0	0.03225806451612903
2610	NC_015919	Borrelia	bissettii		static		55219.0	63.0	0.0	0.0
2611	NC_015920	Borrelia	bissettii		static		29448.0	32.0	0.0	0.0
2612	NC_014824	Ruminococcus	albus		mosaic		420706.0	389.0	26.0	0.06683804627249357
2613	NC_014825	Ruminococcus	albus		mosaic		352646.0	303.0	21.0	0.06930693069306931
2614	NC_014826	Ruminococcus	albus		static		15907.0	16.0	1.0	0.0625
2615	NC_014827	Ruminococcus	albus		static		7420.0	11.0	0.0	0.0
2616	NC_017163	Acinetobacter	baumannii		mosaic		74451.0	98.0	2.0	0.02040816326530612
2621	NC_017496	Lactococcus	lactis		mosaic		53630.0	62.0	14.0	0.22580645161290322
2622	NC_017493	Lactococcus	lactis		static		49219.0	49.0	7.0	0.14285714285714285
2623	NC_017495	Lactococcus	lactis		static		17661.0	14.0	2.0	0.14285714285714285
2625	NC_016634	Thermus	sp.		static		19716.0	22.0	1.0	0.045454545454545456
2631	NC_009349	Aeromonas	salmonicida		mosaic		166749.0	175.0	16.0	0.09142857142857143
2632	NC_009350	Aeromonas	salmonicida		mosaic		155098.0	168.0	19.0	0.1130952380952381
2634	NC_017327	Sinorhizobium	meliloti		mosaic		1633319.0	1577.0	96.0	0.060875079264426125
2635	NC_017326	Sinorhizobium	meliloti		mosaic		1632395.0	1481.0	18.0	0.012153950033760972
2636	NC_017324	Sinorhizobium	meliloti		mosaic		1616209.0	1543.0	62.0	0.04018146467919637
2637	NC_017323	Sinorhizobium	meliloti		mosaic		1690594.0	1535.0	17.0	0.011074918566775244
2639	NC_008012	Lawsonia	intracellularis		static		27048.0	30.0	0.0	0.0
2640	NC_008013	Lawsonia	intracellularis		static		39794.0	28.0	0.0	0.0
2641	NC_008014	Lawsonia	intracellularis		static		194553.0	112.0	0.0	0.0
2642	NC_015597	Sinorhizobium	meliloti		mosaic		256269.0	248.0	30.0	0.12096774193548387
2643	NC_015592	Sinorhizobium	meliloti		static		70499.0	76.0	6.0	0.07894736842105263
2644	NC_015409	Verrucosispora	maris		static		58295.0	51.0	0.0	0.0
2646	NZ_CP010107	Bacillus	thuringiensis		static		7042.0	10.0	0.0	0.0
2647	NZ_CP010108	Bacillus	thuringiensis		static		49838.0	64.0	1.0	0.015625
2648	NZ_CP010109	Bacillus	thuringiensis		static		71771.0	78.0	1.0	0.01282051282051282
2649	NZ_CP010110	Bacillus	thuringiensis		static		71646.0	88.0	0.0	0.0
2650	NZ_CP010111	Bacillus	thuringiensis		static		253580.0	217.0	9.0	0.041474654377880185
2651	NZ_CP010112	Bacillus	thuringiensis		static		314883.0	242.0	14.0	0.05785123966942149
2653	NZ_CP012100	Bacillus	thuringiensis		static		509170.0	451.0	19.0	0.04212860310421286
2654	NZ_CP012101	Bacillus	thuringiensis		static		337579.0	304.0	27.0	0.08881578947368421
2655	NZ_CP012102	Bacillus	thuringiensis		static		92085.0	91.0	5.0	0.054945054945054944
2656	NZ_CP012103	Bacillus	thuringiensis		static		94695.0	87.0	3.0	0.034482758620689655
2657	NZ_CP012104	Bacillus	thuringiensis		static		42726.0	61.0	2.0	0.03278688524590164
2658	NZ_CP012105	Bacillus	thuringiensis		static		14336.0	12.0	0.0	0.0
2662	NC_017736	Helicobacter	cetorum		static		14124.0	14.0	4.0	0.2857142857142857
2667	NC_017794	Borrelia	crocidurae		static		18092.0	16.0	0.0	0.0
2668	NC_017774	Borrelia	crocidurae		static		5918.0	10.0	0.0	0.0
2675	NC_017778	Borrelia	crocidurae		static		173158.0	149.0	0.0	0.0
2676	NC_017779	Borrelia	crocidurae		static		9473.0	15.0	0.0	0.0
2677	NC_017812	Borrelia	crocidurae		static		9717.0	10.0	0.0	0.0
2678	NC_017780	Borrelia	crocidurae		static		15552.0	10.0	0.0	0.0
2679	NC_017813	Borrelia	crocidurae		static		14016.0	11.0	0.0	0.0
2680	NC_017781	Borrelia	crocidurae		static		13275.0	15.0	0.0	0.0
2681	NC_017782	Borrelia	crocidurae		static		11572.0	12.0	0.0	0.0
2682	NC_017814	Borrelia	crocidurae		static		11189.0	11.0	0.0	0.0
2689	NC_017786	Borrelia	crocidurae		static		40912.0	33.0	1.0	0.030303030303030304
2690	NC_017817	Borrelia	crocidurae		static		36478.0	30.0	0.0	0.0
2691	NC_017796	Borrelia	crocidurae		static		28620.0	24.0	0.0	0.0
2692	NC_017818	Borrelia	crocidurae		static		25137.0	18.0	0.0	0.0
2693	NC_017797	Borrelia	crocidurae		static		23530.0	23.0	0.0	0.0
2694	NC_017798	Borrelia	crocidurae		static		18431.0	15.0	0.0	0.0
2698	NC_017787	Borrelia	crocidurae		static		50097.0	39.0	0.0	0.0
2705	NC_017822	Borrelia	crocidurae		static		17493.0	17.0	0.0	0.0
2706	NZ_CP012188	Lactobacillus	paracasei		mosaic		73307.0	91.0	15.0	0.16483516483516483
2707	NZ_CP012189	Lactobacillus	paracasei		mosaic		47712.0	55.0	18.0	0.32727272727272727
2708	NZ_CP012190	Lactobacillus	paracasei		mosaic		50420.0	62.0	16.0	0.25806451612903225
2709	NZ_CP012191	Lactobacillus	paracasei		mosaic		31497.0	37.0	4.0	0.10810810810810811
2711	NC_016748	Marinitoga	piezophila		static		13386.0	14.0	0.0	0.0
2716	NC_016636	Pediococcus	claussenii		static		17830.0	21.0	1.0	0.047619047619047616
2717	NC_016607	Pediococcus	claussenii		mosaic		23136.0	19.0	3.0	0.15789473684210525
2718	NC_016608	Pediococcus	claussenii		static		36338.0	36.0	2.0	0.05555555555555555
2719	NC_017017	Pediococcus	claussenii		mosaic		18800.0	18.0	1.0	0.05555555555555555
2720	NC_017018	Pediococcus	claussenii		static		16067.0	16.0	3.0	0.1875
2721	NC_017019	Pediococcus	claussenii		static		33246.0	30.0	2.0	0.06666666666666667
2722	NC_006365	Legionella	pneumophila		mosaic		131885.0	140.0	3.0	0.02142857142857143
2723	NC_006366	Legionella	pneumophila		static		59832.0	53.0	0.0	0.0
2724	NC_017805	Deinococcus	gobiensis		static		432699.0	370.0	6.0	0.016216216216216217
2725	NC_017791	Deinococcus	gobiensis		mosaic		424524.0	437.0	24.0	0.05491990846681922
2726	NC_017771	Deinococcus	gobiensis		static		231600.0	221.0	13.0	0.058823529411764705
2727	NC_017792	Deinococcus	gobiensis		static		72036.0	57.0	2.0	0.03508771929824561
2728	NC_017806	Deinococcus	gobiensis		mosaic		54602.0	41.0	3.0	0.07317073170731707
2729	NC_017793	Deinococcus	gobiensis		static		53428.0	34.0	2.0	0.058823529411764705
2730	NC_010123	Gluconacetobacter	diazotrophicus		static		16610.0	20.0	1.0	0.05
2731	NC_010124	Gluconacetobacter	diazotrophicus		static		38818.0	45.0	0.0	0.0
2732	NC_017858	Methylophaga	frappieri		static		47825.0	54.0	2.0	0.037037037037037035
2733	NC_010555	Proteus	mirabilis		mosaic		36289.0	45.0	0.0	0.0
2734	NC_009478	Clavibacter	michiganensis		static		27357.0	26.0	0.0	0.0
2735	NC_009479	Clavibacter	michiganensis		static		69989.0	67.0	0.0	0.0
2736	NC_010529	Cupriavidus	taiwanensis		static		557200.0	415.0	110.0	0.26506024096385544
2737	NC_017965	Advenella	kashmirensis		static		57884.0	60.0	0.0	0.0
2738	NC_012987	Methylobacterium	extorquens		mosaic		141504.0	132.0	24.0	0.18181818181818182
2739	NC_012989	Methylobacterium	extorquens		mosaic		38579.0	34.0	3.0	0.08823529411764706
2740	NC_014144	Thiomonas	arsenitoxydans		static		46756.0	57.0	1.0	0.017543859649122806
2741	NC_016939	Rickettsia	massiliae		static		15000.0	14.0	3.0	0.21428571428571427
2742	NC_017055	Rickettsia	rhipicephali		static		15099.0	14.0	3.0	0.21428571428571427
2743	NC_017923	Burkholderia	sp.		static		45361.0	53.0	0.0	0.0
2744	NC_018674	Leuconostoc	carnosum		static		21990.0	20.0	0.0	0.0
2745	NC_018698	Leuconostoc	carnosum		static		29615.0	33.0	2.0	0.06060606060606061
2746	NC_018675	Leuconostoc	carnosum		static		40165.0	44.0	4.0	0.09090909090909091
2747	NC_018699	Leuconostoc	carnosum		static		36602.0	38.0	0.0	0.0
2751	NC_012176	Borrelia	spielmanii		static		20932.0	20.0	0.0	0.0
2752	NC_012181	Borrelia	spielmanii		static		24828.0	23.0	0.0	0.0
2753	NC_012190	Borrelia	spielmanii		static		29429.0	21.0	0.0	0.0
2754	NC_012132	Borrelia	spielmanii		static		26217.0	26.0	0.0	0.0
2755	NC_012200	Borrelia	spielmanii		static		25308.0	23.0	3.0	0.13043478260869565
2756	NC_012164	Borrelia	spielmanii		static		56055.0	67.0	0.0	0.0
2757	NC_012173	Borrelia	spielmanii		static		30185.0	28.0	1.0	0.03571428571428571
2758	NC_012183	Borrelia	spielmanii		static		28035.0	19.0	1.0	0.05263157894736842
2762	NC_018680	Alteromonas	macleodii		static		45406.0	54.0	1.0	0.018518518518518517
2763	NC_012129	Borrelia	valaisiana		static		26875.0	26.0	0.0	0.0
2764	NC_012177	Borrelia	valaisiana		static		53953.0	64.0	0.0	0.0
2765	NC_012131	Borrelia	valaisiana		static		27367.0	31.0	1.0	0.03225806451612903
2766	NC_012133	Borrelia	valaisiana		static		27732.0	38.0	1.0	0.02631578947368421
2767	NC_012204	Borrelia	valaisiana		static		23914.0	18.0	0.0	0.0
2768	NC_012166	Borrelia	valaisiana		static		32795.0	32.0	0.0	0.0
2769	NC_012130	Borrelia	valaisiana		static		9474.0	10.0	0.0	0.0
2770	NC_012180	Borrelia	valaisiana		static		20024.0	17.0	0.0	0.0
2771	NC_012185	Borrelia	valaisiana		static		81995.0	76.0	0.0	0.0
2772	NC_012128	Borrelia	valaisiana		static		23419.0	33.0	0.0	0.0
2773	NC_012169	Borrelia	valaisiana		static		18022.0	18.0	0.0	0.0
2774	NC_019387	Thermus	oshimai		static		271713.0	263.0	10.0	0.03802281368821293
2775	NC_019388	Thermus	oshimai		mosaic		57223.0	71.0	3.0	0.04225352112676056
2777	NC_014026	Salinibacter	ruber		static		11229.0	12.0	0.0	0.0
2778	NC_014028	Salinibacter	ruber		static		56529.0	35.0	0.0	0.0
2779	NC_014030	Salinibacter	ruber		static		61373.0	38.0	3.0	0.07894736842105263
2780	NC_014157	Salinibacter	ruber		static		84340.0	56.0	4.0	0.07142857142857142
2781	NC_020128	Lawsonia	intracellularis		static		27133.0	31.0	0.0	0.0
2782	NC_020129	Lawsonia	intracellularis		static		39878.0	28.0	0.0	0.0
2783	NC_020130	Lawsonia	intracellularis		static		194613.0	111.0	0.0	0.0
2784	NC_019430	Lactococcus	lactis		mosaic		80592.0	84.0	14.0	0.16666666666666666
2785	NC_019431	Lactococcus	lactis		static		53051.0	56.0	10.0	0.17857142857142858
2786	NC_019436	Lactococcus	lactis		mosaic		38673.0	36.0	8.0	0.2222222222222222
2787	NC_019432	Lactococcus	lactis		static		11676.0	12.0	2.0	0.16666666666666666
2788	NC_019437	Lactococcus	lactis		static		7045.0	11.0	0.0	0.0
2792	NC_018146	Zymomonas	mobilis		static		18350.0	23.0	4.0	0.17391304347826086
2793	NC_018147	Zymomonas	mobilis		static		14947.0	18.0	3.0	0.16666666666666666
2794	NC_018148	Zymomonas	mobilis		static		13742.0	11.0	0.0	0.0
2795	NC_019397	Gluconobacter	oxydans		static		213808.0	221.0	29.0	0.13122171945701358
2796	NC_019956	Thermoanaerobacterium	thermosaccharolyticum		static		110881.0	128.0	2.0	0.015625
2797	NC_019941	Thioflavicoccus	mobilis		static		88600.0	80.0	8.0	0.1
2798	NC_019394	Alteromonas	mediterranea		mosaic		303282.0	282.0	9.0	0.031914893617021274
2799	NC_019937	Pseudomonas	stutzeri		static		12763.0	14.0	0.0	0.0
2800	NC_019938	Pseudomonas	stutzeri		static		9865.0	16.0	0.0	0.0
2802	NC_020053	Chamaesiphon	minutus		mosaic		446651.0	422.0	15.0	0.035545023696682464
2803	NC_019698	Chamaesiphon	minutus		mosaic		31019.0	25.0	0.0	0.0
2804	NC_020060	Rhizobium	tropici		mosaic		216610.0	206.0	7.0	0.03398058252427184
2805	NC_020061	Rhizobium	tropici		mosaic		549467.0	515.0	61.0	0.11844660194174757
2806	NC_020062	Rhizobium	tropici		mosaic		2083197.0	1876.0	48.0	0.0255863539445629
2807	NC_017957	Tistrella	mobilis		static		692456.0	571.0	6.0	0.010507880910683012
2808	NC_017966	Tistrella	mobilis		static		690188.0	591.0	6.0	0.01015228426395939
2809	NC_017958	Tistrella	mobilis		mosaic		1126962.0	930.0	7.0	0.007526881720430108
2810	NC_017959	Tistrella	mobilis		mosaic		83885.0	70.0	0.0	0.0
2811	NC_011355	Mycobacterium	liflandii		static		190588.0	98.0	21.0	0.21428571428571427
2812	NC_018022	Mycobacterium	chubuense		static		615278.0	566.0	30.0	0.053003533568904596
2813	NC_018023	Mycobacterium	chubuense		static		143623.0	115.0	8.0	0.06956521739130435
2814	NC_020522	Legionella	pneumophila		static		73490.0	77.0	4.0	0.05194805194805195
2817	NC_020907	Octadecabacter	antarcticus		static		62881.0	62.0	5.0	0.08064516129032258
2818	NC_019957	Mycobacterium	sp.		static		394147.0	328.0	3.0	0.009146341463414634
2819	NC_019958	Mycobacterium	sp.		static		198589.0	228.0	2.0	0.008771929824561403
2820	NC_019959	Mycobacterium	sp.		static		164114.0	182.0	2.0	0.01098901098901099
2821	NC_020909	Octadecabacter	arcticus		static		118287.0	140.0	23.0	0.16428571428571428
2822	NC_020910	Octadecabacter	arcticus		static		159683.0	171.0	31.0	0.18128654970760233
2823	NC_020527	Sinorhizobium	meliloti		mosaic		1352561.0	1305.0	42.0	0.03218390804597701
2824	NC_020560	Sinorhizobium	meliloti		mosaic		1683348.0	1538.0	32.0	0.02080624187256177
2825	NC_021503	Lactobacillus	reuteri		static		53021.0	48.0	7.0	0.14583333333333334
2826	NC_021495	Lactobacillus	reuteri		static		15577.0	19.0	3.0	0.15789473684210525
